Local authority,Count date,Area code,Members
Barnet,2022-04-05,E01004435,x
Barnet,2022-04-05,E01004436,x
Barnet,2022-04-05,E01004437,x
Barnet,2022-04-05,E01004439,x
Barnet,2022-04-05,E01004442,x
Barnet,2022-04-05,E01004443,x
Barnet,2022-04-05,E01004444,x
Barnet,2022-04-05,E01004445,x
Barnet,2022-04-05,E01004446,x
Barnet,2022-04-05,E01004447,x
Barnet,2022-04-05,E01004450,x
Barnet,2022-04-05,E01004451,x
Barnet,2022-04-05,E01004452,x
Barnet,2022-04-05,E01004453,x
Barnet,2022-04-05,E01004454,x
Barnet,2022-04-05,E01004455,x
Barnet,2022-04-05,E01004456,x
Barnet,2022-04-05,E01004457,x
Barnet,2022-04-05,E01004458,x
Barnet,2022-04-05,E01004459,x
Barnet,2022-04-05,E01004460,x
Barnet,2022-04-05,E01004461,x
Barnet,2022-04-05,E01004463,x
Barnet,2022-04-05,E01004469,x
Barnet,2022-04-05,E01004470,x
Barnet,2022-04-05,E01004474,x
Barnet,2022-04-05,E01004477,x
Barnet,2022-04-05,E01004484,x
Barnet,2022-04-05,E01004486,x
Barnet,2022-04-05,E01004487,x
Barnet,2022-04-05,E01004488,x
Barnet,2022-04-05,E01004489,x
Barnet,2022-04-05,E01004490,x
Barnet,2022-04-05,E01004492,x
Barnet,2022-04-05,E01004493,x
Barnet,2022-04-05,E01004495,x
Barnet,2022-04-05,E01004502,x
Barnet,2022-04-05,E01004504,x
Barnet,2022-04-05,E01004507,x
Barnet,2022-04-05,E01004509,x
Barnet,2022-04-05,E01004510,x
Barnet,2022-04-05,E01004515,x
Barnet,2022-04-05,E01004518,x
Barnet,2022-04-05,E01004519,x
Barnet,2022-04-05,E01004521,x
Barnet,2022-04-05,E01004522,x
Barnet,2022-04-05,E01004524,x
Barnet,2022-04-05,E01004527,x
Barnet,2022-04-05,E01004530,x
Barnet,2022-04-05,E01004536,x
Barnet,2022-04-05,E01004537,x
Barnet,2022-04-05,E01004539,x
Barnet,2022-04-05,E01004541,x
Barnet,2022-04-05,E01004547,x
Barnet,2022-04-05,E01004548,x
Barnet,2022-04-05,E01004562,x
Barnet,2022-04-05,E01004565,x
Barnet,2022-04-05,E01004570,x
Barnet,2022-04-05,E01004571,x
Barnet,2022-04-05,E01004573,x
Barnet,2022-04-05,E01004577,x
Barnet,2022-04-05,E01004583,x
Barnet,2022-04-05,E01004584,x
Barnet,2022-04-05,E01004586,x
Barnet,2022-04-05,E01004587,x
Barnet,2022-04-05,E01004588,x
Barnet,2022-04-05,E01004590,x
Barnet,2022-04-05,E01004591,x
Barnet,2022-04-05,E01004601,x
Barnet,2022-04-05,E01004608,x
Barnet,2022-04-05,E01004609,x
Barnet,2022-04-05,E01004610,x
Barnet,2022-04-05,E01004611,x
Barnet,2022-04-05,E01004613,x
Barnet,2022-04-05,E01004615,x
Barnet,2022-04-05,E01004616,x
Barnet,2022-04-05,E01004617,x
Barnet,2022-04-05,E01004621,x
Barnet,2022-04-05,E01004622,x
Barnet,2022-04-05,E01004624,x
Barnet,2022-04-05,E01004625,x
Barnet,2022-04-05,E01004627,x
Barnet,2022-04-05,E01004628,x
Barnet,2022-04-05,E01004632,x
Barnet,2022-04-05,E01004633,x
Barnet,2022-04-05,E01004635,x
Barnet,2022-04-05,E01004637,x
Barnet,2022-04-05,E01004641,x
Barnet,2022-04-05,E01004642,x
Barnet,2022-04-05,E01004644,x
Barnet,2022-04-05,E01004646,x
Barnet,2022-04-05,E01004647,x
Barnet,2022-04-05,E01004648,x
Barnet,2022-04-05,E01004649,x
Barnet,2022-04-05,E01004650,x
Barnet,2022-04-05,E01004651,x
Barnet,2022-04-05,E01004652,x
Barnet,2022-04-05,E01004654,x
Barnet,2022-04-05,E01004658,x
Barnet,2022-04-05,E01004659,x
Barnet,2022-04-05,E01004660,x
Barnet,2022-04-05,E01004661,x
Barnet,2022-04-05,E01004662,x
Barnet,2022-04-05,E01004665,x
Barnet,2022-04-05,E01004670,x
Barnet,2022-04-05,E01004674,x
Barnet,2022-04-05,E01004675,x
Barnet,2022-04-05,E01004676,x
Barnet,2022-04-05,E01004677,x
Barnet,2022-04-05,E01004678,x
Barnet,2022-04-05,E01004679,x
Barnet,2022-04-05,E01004684,x
Barnet,2022-04-05,E01004688,x
Barnet,2022-04-05,E01004689,x
Barnet,2022-04-05,E01004693,x
Barnet,2022-04-05,E01004695,x
Barnet,2022-04-05,E01004696,x
Barnet,2022-04-05,E01004697,x
Barnet,2022-04-05,E01004698,x
Barnet,2022-04-05,E01004699,x
Barnet,2022-04-05,E01004700,x
Barnet,2022-04-05,E01004702,5
Barnet,2022-04-05,E01004705,x
Barnet,2022-04-05,E01004706,x
Barnet,2022-04-05,E01004707,x
Barnet,2022-04-05,E01004708,x
Barnet,2022-04-05,E01004709,x
Barnet,2022-04-05,E01004710,x
Barnet,2022-04-05,E01004711,x
Barnet,2022-04-05,E01004712,x
Barnet,2022-04-05,E01004713,x
Barnet,2022-04-05,E01004714,x
Barnet,2022-04-05,E01004715,x
Barnet,2022-04-05,E01004716,x
Barnet,2022-04-05,E01004720,x
Barnet,2022-04-05,E01004722,x
Barnet,2022-04-05,E01004723,x
Barnet,2022-04-05,E01004724,x
Barnet,2022-04-05,E01004725,x
Barnet,2022-04-05,E01004726,x
Barnet,2022-04-05,E01004727,6
Barnet,2022-04-05,E01004728,x
Barnet,2022-04-05,E01004729,x
Barnet,2022-04-05,E01004730,x
Barnet,2022-04-05,E01004733,x
Barnet,2022-04-05,E01004734,x
Barnet,2022-04-05,E01004735,x
Barnet,2022-04-05,E01004736,x
Barnet,2022-04-05,E01004737,x
Barnet,2022-04-05,E01004740,x
Barnet,2022-04-05,E01004741,x
Barnet,2022-04-05,E01004742,x
Barnet,2022-04-05,E01004743,x
Barnet,2022-04-05,E01004744,x
Barnet,2022-04-05,E01004745,x
Barnet,2022-04-05,E01004746,x
Barnet,2022-04-05,E01004748,x
Barnet,2022-04-05,E01004749,x
Barnet,2022-04-05,E01004751,x
Barnet,2022-04-05,E01004754,x
Barnet,2022-04-05,E01004756,x
Barnet,2022-04-05,E01004760,x
Barnet,2022-04-05,E01004761,x
Barnet,2022-04-05,E01004763,x
Barnet,2022-04-05,E01004765,x
Barnet,2022-04-05,E01004880,x
Barnet,2022-04-05,E01004989,x
Barnet,2022-04-05,E01005033,x
Barnet,2022-04-05,E01005035,x
Barnet,2022-04-05,E01005041,x
Barnet,2022-04-05,E01005043,x
Barnet,2022-04-05,E01005106,x
Barnet,2022-04-05,E01005108,x
Barnet,2022-04-05,E01005138,x
Barnet,2022-04-05,E01005140,x
Barnet,2022-04-05,E01005145,x
Barnet,2022-04-05,E01005162,x
Barnet,2022-04-05,E01005165,x
Barnet,2022-04-05,E01005172,x
Barnet,2022-04-05,E01005175,x
Barnet,2022-04-05,E01005183,x
Barnet,2022-04-05,E01005185,x
Barnet,2022-04-05,E01005230,x
Barnet,2022-04-05,E01005240,x
Barnet,2022-04-05,E01005274,x
Barnet,2022-04-05,E01005284,x
Barnet,2022-04-05,E01005289,x
Barnet,2022-04-05,E01005361,x
Barnet,2022-04-05,E01005477,x
Barnet,2022-04-05,E01005485,x
Barnet,2022-04-05,E01005602,x
Barnet,2022-04-05,E01005614,x
Barnet,2022-04-05,E01005646,x
Barnet,2022-04-05,E01005647,x
Barnet,2022-04-05,E01005648,x
Barnet,2022-04-05,E01005649,6
Barnet,2022-04-05,E01005650,x
Barnet,2022-04-05,E01005651,x
Barnet,2022-04-05,E01005673,x
Barnet,2022-04-05,E01005768,x
Barnet,2022-04-05,E01005847,x
Barnet,2022-04-05,E01005962,x
Barnet,2022-04-05,E01006128,x
Barnet,2022-04-05,E01006135,x
Barnet,2022-04-05,E01006137,x
Barnet,2022-04-05,E01006197,x
Barnet,2022-04-05,E01006255,x
Barnet,2022-04-05,E01006285,x
Barnet,2022-04-05,E01006437,x
Barnet,2022-04-05,E01006455,x
Barnet,2022-04-05,E01006539,x
Barnet,2022-04-05,E01006588,x
Barnet,2022-04-05,E01006748,x
Barnet,2022-04-05,E01006785,x
Barnet,2022-04-05,E01006812,x
Barnet,2022-04-05,E01006827,x
Barnet,2022-04-05,E01007117,x
Barnet,2022-04-05,E01007143,x
Barnet,2022-04-05,E01007281,x
Barnet,2022-04-05,E01007524,x
Barnet,2022-04-05,E01007644,x
Barnet,2022-04-05,E01007822,x
Barnet,2022-04-05,E01007887,x
Barnet,2022-04-05,E01007945,x
Barnet,2022-04-05,E01007975,x
Barnet,2022-04-05,E01008051,x
Barnet,2022-04-05,E01008062,x
Barnet,2022-04-05,E01008065,x
Barnet,2022-04-05,E01008109,x
Barnet,2022-04-05,E01008163,x
Barnet,2022-04-05,E01008167,x
Barnet,2022-04-05,E01008169,x
Barnet,2022-04-05,E01008170,x
Barnet,2022-04-05,E01008171,x
Barnet,2022-04-05,E01008190,x
Barnet,2022-04-05,E01008209,x
Barnet,2022-04-05,E01008210,x
Barnet,2022-04-05,E01008239,x
Barnet,2022-04-05,E01008252,x
Barnet,2022-04-05,E01008397,x
Barnet,2022-04-05,E01008436,x
Barnet,2022-04-05,E01008562,x
Barnet,2022-04-05,E01008650,x
Barnet,2022-04-05,E01008739,x
Barnet,2022-04-05,E01008964,x
Barnet,2022-04-05,E01009050,x
Barnet,2022-04-05,E01009126,x
Barnet,2022-04-05,E01009128,x
Barnet,2022-04-05,E01009141,x
Barnet,2022-04-05,E01009166,x
Barnet,2022-04-05,E01009176,x
Barnet,2022-04-05,E01009242,x
Barnet,2022-04-05,E01009270,x
Barnet,2022-04-05,E01009284,x
Barnet,2022-04-05,E01009352,x
Barnet,2022-04-05,E01009360,x
Barnet,2022-04-05,E01009382,x
Barnet,2022-04-05,E01009413,x
Barnet,2022-04-05,E01009555,x
Barnet,2022-04-05,E01009557,x
Barnet,2022-04-05,E01009575,x
Barnet,2022-04-05,E01009605,x
Barnet,2022-04-05,E01009611,x
Barnet,2022-04-05,E01009801,x
Barnet,2022-04-05,E01009881,x
Barnet,2022-04-05,E01010092,x
Barnet,2022-04-05,E01010106,x
Barnet,2022-04-05,E01010110,x
Barnet,2022-04-05,E01010161,x
Barnet,2022-04-05,E01010179,x
Barnet,2022-04-05,E01010190,x
Barnet,2022-04-05,E01010192,x
Barnet,2022-04-05,E01010263,x
Barnet,2022-04-05,E01010269,x
Barnet,2022-04-05,E01010368,x
Barnet,2022-04-05,E01010369,x
Barnet,2022-04-05,E01010371,x
Barnet,2022-04-05,E01010448,x
Barnet,2022-04-05,E01010471,x
Barnet,2022-04-05,E01010480,x
Barnet,2022-04-05,E01010499,x
Barnet,2022-04-05,E01010509,x
Barnet,2022-04-05,E01010512,x
Barnet,2022-04-05,E01010521,x
Barnet,2022-04-05,E01010568,x
Barnet,2022-04-05,E01010600,x
Barnet,2022-04-05,E01010659,x
Barnet,2022-04-05,E01010677,x
Barnet,2022-04-05,E01010852,x
Barnet,2022-04-05,E01010896,x
Barnet,2022-04-05,E01010936,x
Barnet,2022-04-05,E01010967,x
Barnet,2022-04-05,E01011107,x
Barnet,2022-04-05,E01011140,x
Barnet,2022-04-05,E01011168,x
Barnet,2022-04-05,E01011175,x
Barnet,2022-04-05,E01011201,x
Barnet,2022-04-05,E01011249,x
Barnet,2022-04-05,E01011359,x
Barnet,2022-04-05,E01011477,x
Barnet,2022-04-05,E01011479,x
Barnet,2022-04-05,E01011482,x
Barnet,2022-04-05,E01011561,x
Barnet,2022-04-05,E01011565,x
Barnet,2022-04-05,E01011671,x
Barnet,2022-04-05,E01011778,x
Barnet,2022-04-05,E01011886,x
Barnet,2022-04-05,E01011927,x
Barnet,2022-04-05,E01012008,x
Barnet,2022-04-05,E01012017,x
Barnet,2022-04-05,E01012052,x
Barnet,2022-04-05,E01012214,x
Barnet,2022-04-05,E01012305,x
Barnet,2022-04-05,E01012334,x
Barnet,2022-04-05,E01012407,x
Barnet,2022-04-05,E01012478,x
Barnet,2022-04-05,E01012554,x
Barnet,2022-04-05,E01012625,x
Barnet,2022-04-05,E01012930,x
Barnet,2022-04-05,E01013079,x
Barnet,2022-04-05,E01013175,x
Barnet,2022-04-05,E01013176,x
Barnet,2022-04-05,E01013203,x
Barnet,2022-04-05,E01013297,x
Barnet,2022-04-05,E01013363,x
Barnet,2022-04-05,E01013368,x
Barnet,2022-04-05,E01013527,x
Barnet,2022-04-05,E01013551,x
Barnet,2022-04-05,E01013559,x
Barnet,2022-04-05,E01013568,x
Barnet,2022-04-05,E01013617,x
Barnet,2022-04-05,E01013685,x
Barnet,2022-04-05,E01013714,x
Barnet,2022-04-05,E01013715,x
Barnet,2022-04-05,E01013741,x
Barnet,2022-04-05,E01013759,x
Barnet,2022-04-05,E01013816,x
Barnet,2022-04-05,E01013822,x
Barnet,2022-04-05,E01013832,x
Barnet,2022-04-05,E01013833,x
Barnet,2022-04-05,E01013840,x
Barnet,2022-04-05,E01013860,x
Barnet,2022-04-05,E01013874,x
Barnet,2022-04-05,E01013884,x
Barnet,2022-04-05,E01013928,x
Barnet,2022-04-05,E01013966,x
Barnet,2022-04-05,E01013978,x
Barnet,2022-04-05,E01013980,x
Barnet,2022-04-05,E01013996,x
Barnet,2022-04-05,E01014084,x
Barnet,2022-04-05,E01014132,x
Barnet,2022-04-05,E01014245,x
Barnet,2022-04-05,E01014389,x
Barnet,2022-04-05,E01014489,x
Barnet,2022-04-05,E01014512,x
Barnet,2022-04-05,E01014559,x
Barnet,2022-04-05,E01014570,x
Barnet,2022-04-05,E01014571,x
Barnet,2022-04-05,E01014591,x
Barnet,2022-04-05,E01014605,x
Barnet,2022-04-05,E01014721,x
Barnet,2022-04-05,E01014865,x
Barnet,2022-04-05,E01015032,x
Barnet,2022-04-05,E01015068,x
Barnet,2022-04-05,E01015110,x
Barnet,2022-04-05,E01015112,x
Barnet,2022-04-05,E01015152,x
Barnet,2022-04-05,E01015216,x
Barnet,2022-04-05,E01015285,x
Barnet,2022-04-05,E01015325,x
Barnet,2022-04-05,E01015338,x
Barnet,2022-04-05,E01015341,x
Barnet,2022-04-05,E01015374,x
Barnet,2022-04-05,E01015454,x
Barnet,2022-04-05,E01015480,x
Barnet,2022-04-05,E01015489,x
Barnet,2022-04-05,E01015504,x
Barnet,2022-04-05,E01015538,x
Barnet,2022-04-05,E01015556,x
Barnet,2022-04-05,E01015599,x
Barnet,2022-04-05,E01015630,x
Barnet,2022-04-05,E01015633,x
Barnet,2022-04-05,E01015669,x
Barnet,2022-04-05,E01015693,x
Barnet,2022-04-05,E01015695,x
Barnet,2022-04-05,E01015696,x
Barnet,2022-04-05,E01015697,x
Barnet,2022-04-05,E01015699,x
Barnet,2022-04-05,E01015700,x
Barnet,2022-04-05,E01015701,x
Barnet,2022-04-05,E01015704,x
Barnet,2022-04-05,E01015705,5
Barnet,2022-04-05,E01015706,x
Barnet,2022-04-05,E01015708,x
Barnet,2022-04-05,E01015711,x
Barnet,2022-04-05,E01015714,x
Barnet,2022-04-05,E01015715,x
Barnet,2022-04-05,E01015719,x
Barnet,2022-04-05,E01015720,x
Barnet,2022-04-05,E01015724,x
Barnet,2022-04-05,E01015725,x
Barnet,2022-04-05,E01015726,x
Barnet,2022-04-05,E01015728,x
Barnet,2022-04-05,E01015729,x
Barnet,2022-04-05,E01015730,x
Barnet,2022-04-05,E01015731,x
Barnet,2022-04-05,E01015734,x
Barnet,2022-04-05,E01015735,5
Barnet,2022-04-05,E01015739,x
Barnet,2022-04-05,E01015740,x
Barnet,2022-04-05,E01015741,x
Barnet,2022-04-05,E01015742,x
Barnet,2022-04-05,E01015745,x
Barnet,2022-04-05,E01015750,x
Barnet,2022-04-05,E01015751,x
Barnet,2022-04-05,E01015752,x
Barnet,2022-04-05,E01015753,x
Barnet,2022-04-05,E01015756,x
Barnet,2022-04-05,E01015759,x
Barnet,2022-04-05,E01015760,x
Barnet,2022-04-05,E01015762,x
Barnet,2022-04-05,E01015770,x
Barnet,2022-04-05,E01015771,x
Barnet,2022-04-05,E01015774,x
Barnet,2022-04-05,E01015775,x
Barnet,2022-04-05,E01015776,x
Barnet,2022-04-05,E01015784,x
Barnet,2022-04-05,E01015787,x
Barnet,2022-04-05,E01015790,x
Barnet,2022-04-05,E01015791,x
Barnet,2022-04-05,E01015792,x
Barnet,2022-04-05,E01015793,x
Barnet,2022-04-05,E01015795,x
Barnet,2022-04-05,E01015801,x
Barnet,2022-04-05,E01015804,7
Barnet,2022-04-05,E01015807,x
Barnet,2022-04-05,E01015812,x
Barnet,2022-04-05,E01015813,x
Barnet,2022-04-05,E01015819,x
Barnet,2022-04-05,E01015823,x
Barnet,2022-04-05,E01015828,x
Barnet,2022-04-05,E01015859,x
Barnet,2022-04-05,E01015872,x
Barnet,2022-04-05,E01015899,x
Barnet,2022-04-05,E01015902,x
Barnet,2022-04-05,E01015925,x
Barnet,2022-04-05,E01015938,x
Barnet,2022-04-05,E01015956,x
Barnet,2022-04-05,E01015958,x
Barnet,2022-04-05,E01015959,x
Barnet,2022-04-05,E01015962,x
Barnet,2022-04-05,E01015964,x
Barnet,2022-04-05,E01015969,x
Barnet,2022-04-05,E01015973,x
Barnet,2022-04-05,E01015989,x
Barnet,2022-04-05,E01015995,x
Barnet,2022-04-05,E01016005,x
Barnet,2022-04-05,E01016014,x
Barnet,2022-04-05,E01016024,x
Barnet,2022-04-05,E01016052,x
Barnet,2022-04-05,E01016130,x
Barnet,2022-04-05,E01016151,x
Barnet,2022-04-05,E01016158,x
Barnet,2022-04-05,E01016187,x
Barnet,2022-04-05,E01016200,x
Barnet,2022-04-05,E01016225,x
Barnet,2022-04-05,E01016230,x
Barnet,2022-04-05,E01016235,x
Barnet,2022-04-05,E01016242,x
Barnet,2022-04-05,E01016249,x
Barnet,2022-04-05,E01016256,x
Barnet,2022-04-05,E01016346,x
Barnet,2022-04-05,E01016358,x
Barnet,2022-04-05,E01016370,x
Barnet,2022-04-05,E01016371,x
Barnet,2022-04-05,E01016374,x
Barnet,2022-04-05,E01016390,x
Barnet,2022-04-05,E01016395,x
Barnet,2022-04-05,E01016427,x
Barnet,2022-04-05,E01016428,x
Barnet,2022-04-05,E01016442,x
Barnet,2022-04-05,E01016448,x
Barnet,2022-04-05,E01016450,x
Barnet,2022-04-05,E01016451,x
Barnet,2022-04-05,E01016456,x
Barnet,2022-04-05,E01016460,x
Barnet,2022-04-05,E01016464,x
Barnet,2022-04-05,E01016472,x
Barnet,2022-04-05,E01016478,x
Barnet,2022-04-05,E01016480,x
Barnet,2022-04-05,E01016487,x
Barnet,2022-04-05,E01016488,x
Barnet,2022-04-05,E01016504,x
Barnet,2022-04-05,E01016510,x
Barnet,2022-04-05,E01016519,x
Barnet,2022-04-05,E01016534,x
Barnet,2022-04-05,E01016558,x
Barnet,2022-04-05,E01016560,x
Barnet,2022-04-05,E01016562,x
Barnet,2022-04-05,E01016574,x
Barnet,2022-04-05,E01016575,x
Barnet,2022-04-05,E01016580,x
Barnet,2022-04-05,E01016586,x
Barnet,2022-04-05,E01016591,x
Barnet,2022-04-05,E01016595,x
Barnet,2022-04-05,E01016616,x
Barnet,2022-04-05,E01016640,x
Barnet,2022-04-05,E01016670,x
Barnet,2022-04-05,E01016676,x
Barnet,2022-04-05,E01016680,x
Barnet,2022-04-05,E01016688,x
Barnet,2022-04-05,E01016692,x
Barnet,2022-04-05,E01016705,x
Barnet,2022-04-05,E01016709,x
Barnet,2022-04-05,E01016721,x
Barnet,2022-04-05,E01016724,x
Barnet,2022-04-05,E01016762,x
Barnet,2022-04-05,E01016766,x
Barnet,2022-04-05,E01016771,x
Barnet,2022-04-05,E01016774,x
Barnet,2022-04-05,E01016795,x
Barnet,2022-04-05,E01016797,x
Barnet,2022-04-05,E01016808,x
Barnet,2022-04-05,E01016815,x
Barnet,2022-04-05,E01016822,x
Barnet,2022-04-05,E01016834,x
Barnet,2022-04-05,E01016851,x
Barnet,2022-04-05,E01016856,x
Barnet,2022-04-05,E01016890,x
Barnet,2022-04-05,E01016907,x
Barnet,2022-04-05,E01016955,x
Barnet,2022-04-05,E01017037,x
Barnet,2022-04-05,E01017102,x
Barnet,2022-04-05,E01017121,x
Barnet,2022-04-05,E01017139,x
Barnet,2022-04-05,E01017140,x
Barnet,2022-04-05,E01017185,x
Barnet,2022-04-05,E01017215,x
Barnet,2022-04-05,E01017219,x
Barnet,2022-04-05,E01017347,x
Barnet,2022-04-05,E01017390,x
Barnet,2022-04-05,E01017400,x
Barnet,2022-04-05,E01017405,x
Barnet,2022-04-05,E01017414,x
Barnet,2022-04-05,E01017417,x
Barnet,2022-04-05,E01017422,x
Barnet,2022-04-05,E01017428,x
Barnet,2022-04-05,E01017436,x
Barnet,2022-04-05,E01017438,x
Barnet,2022-04-05,E01017447,x
Barnet,2022-04-05,E01017449,x
Barnet,2022-04-05,E01017451,x
Barnet,2022-04-05,E01017456,x
Barnet,2022-04-05,E01017461,x
Barnet,2022-04-05,E01017468,x
Barnet,2022-04-05,E01017470,x
Barnet,2022-04-05,E01017482,x
Barnet,2022-04-05,E01017486,x
Barnet,2022-04-05,E01017508,x
Barnet,2022-04-05,E01017510,x
Barnet,2022-04-05,E01017515,x
Barnet,2022-04-05,E01017525,x
Barnet,2022-04-05,E01017544,x
Barnet,2022-04-05,E01017555,x
Barnet,2022-04-05,E01017568,x
Barnet,2022-04-05,E01017572,x
Barnet,2022-04-05,E01017578,x
Barnet,2022-04-05,E01017583,x
Barnet,2022-04-05,E01017584,x
Barnet,2022-04-05,E01017586,x
Barnet,2022-04-05,E01017594,x
Barnet,2022-04-05,E01017615,x
Barnet,2022-04-05,E01017616,x
Barnet,2022-04-05,E01017618,x
Barnet,2022-04-05,E01017622,x
Barnet,2022-04-05,E01017635,x
Barnet,2022-04-05,E01017641,x
Barnet,2022-04-05,E01017654,x
Barnet,2022-04-05,E01017664,x
Barnet,2022-04-05,E01017683,x
Barnet,2022-04-05,E01017687,x
Barnet,2022-04-05,E01017700,x
Barnet,2022-04-05,E01017745,x
Barnet,2022-04-05,E01017750,x
Barnet,2022-04-05,E01017752,x
Barnet,2022-04-05,E01017759,x
Barnet,2022-04-05,E01017765,x
Barnet,2022-04-05,E01017770,x
Barnet,2022-04-05,E01017774,x
Barnet,2022-04-05,E01017776,x
Barnet,2022-04-05,E01017777,x
Barnet,2022-04-05,E01017780,x
Barnet,2022-04-05,E01017791,x
Barnet,2022-04-05,E01017795,x
Barnet,2022-04-05,E01017810,x
Barnet,2022-04-05,E01017812,x
Barnet,2022-04-05,E01017820,x
Barnet,2022-04-05,E01017821,x
Barnet,2022-04-05,E01017830,x
Barnet,2022-04-05,E01017834,x
Barnet,2022-04-05,E01017840,x
Barnet,2022-04-05,E01017845,x
Barnet,2022-04-05,E01017862,x
Barnet,2022-04-05,E01017863,x
Barnet,2022-04-05,E01017864,x
Barnet,2022-04-05,E01017870,x
Barnet,2022-04-05,E01017873,x
Barnet,2022-04-05,E01017902,x
Barnet,2022-04-05,E01017912,x
Barnet,2022-04-05,E01017923,x
Barnet,2022-04-05,E01017946,x
Barnet,2022-04-05,E01017952,x
Barnet,2022-04-05,E01017957,x
Barnet,2022-04-05,E01017958,x
Barnet,2022-04-05,E01017980,x
Barnet,2022-04-05,E01017984,x
Barnet,2022-04-05,E01017989,x
Barnet,2022-04-05,E01017991,x
Barnet,2022-04-05,E01018007,x
Barnet,2022-04-05,E01018008,x
Barnet,2022-04-05,E01018040,x
Barnet,2022-04-05,E01018065,x
Barnet,2022-04-05,E01018076,x
Barnet,2022-04-05,E01018093,x
Barnet,2022-04-05,E01018120,x
Barnet,2022-04-05,E01018145,x
Barnet,2022-04-05,E01018157,x
Barnet,2022-04-05,E01018177,x
Barnet,2022-04-05,E01018183,x
Barnet,2022-04-05,E01018208,x
Barnet,2022-04-05,E01018240,x
Barnet,2022-04-05,E01018297,x
Barnet,2022-04-05,E01018343,x
Barnet,2022-04-05,E01018361,x
Barnet,2022-04-05,E01018379,x
Barnet,2022-04-05,E01018414,x
Barnet,2022-04-05,E01018514,x
Barnet,2022-04-05,E01018697,x
Barnet,2022-04-05,E01018864,x
Barnet,2022-04-05,E01018865,x
Barnet,2022-04-05,E01018912,x
Barnet,2022-04-05,E01018940,x
Barnet,2022-04-05,E01018994,x
Barnet,2022-04-05,E01019025,x
Barnet,2022-04-05,E01019032,x
Barnet,2022-04-05,E01019041,x
Barnet,2022-04-05,E01019078,x
Barnet,2022-04-05,E01019099,x
Barnet,2022-04-05,E01019133,x
Barnet,2022-04-05,E01019372,x
Barnet,2022-04-05,E01019374,x
Barnet,2022-04-05,E01019406,x
Barnet,2022-04-05,E01019507,x
Barnet,2022-04-05,E01019518,x
Barnet,2022-04-05,E01019541,x
Barnet,2022-04-05,E01019550,x
Barnet,2022-04-05,E01019551,x
Barnet,2022-04-05,E01019599,x
Barnet,2022-04-05,E01019671,x
Barnet,2022-04-05,E01019929,x
Barnet,2022-04-05,E01020016,x
Barnet,2022-04-05,E01020082,x
Barnet,2022-04-05,E01020120,x
Barnet,2022-04-05,E01020180,x
Barnet,2022-04-05,E01020181,x
Barnet,2022-04-05,E01020189,x
Barnet,2022-04-05,E01020232,x
Barnet,2022-04-05,E01020247,x
Barnet,2022-04-05,E01020273,x
Barnet,2022-04-05,E01020322,x
Barnet,2022-04-05,E01020343,x
Barnet,2022-04-05,E01020369,x
Barnet,2022-04-05,E01020389,x
Barnet,2022-04-05,E01020477,x
Barnet,2022-04-05,E01020480,x
Barnet,2022-04-05,E01020489,x
Barnet,2022-04-05,E01020509,x
Barnet,2022-04-05,E01020557,x
Barnet,2022-04-05,E01020724,x
Barnet,2022-04-05,E01020910,x
Barnet,2022-04-05,E01020927,x
Barnet,2022-04-05,E01020928,x
Barnet,2022-04-05,E01020935,x
Barnet,2022-04-05,E01021040,x
Barnet,2022-04-05,E01021042,x
Barnet,2022-04-05,E01021044,x
Barnet,2022-04-05,E01021148,x
Barnet,2022-04-05,E01021165,x
Barnet,2022-04-05,E01021172,x
Barnet,2022-04-05,E01021183,x
Barnet,2022-04-05,E01021226,x
Barnet,2022-04-05,E01021245,x
Barnet,2022-04-05,E01021254,x
Barnet,2022-04-05,E01021261,x
Barnet,2022-04-05,E01021262,x
Barnet,2022-04-05,E01021267,x
Barnet,2022-04-05,E01021268,x
Barnet,2022-04-05,E01021273,x
Barnet,2022-04-05,E01021300,x
Barnet,2022-04-05,E01021313,x
Barnet,2022-04-05,E01021317,x
Barnet,2022-04-05,E01021326,x
Barnet,2022-04-05,E01021333,x
Barnet,2022-04-05,E01021338,x
Barnet,2022-04-05,E01021367,x
Barnet,2022-04-05,E01021380,x
Barnet,2022-04-05,E01021414,x
Barnet,2022-04-05,E01021416,x
Barnet,2022-04-05,E01021449,x
Barnet,2022-04-05,E01021452,x
Barnet,2022-04-05,E01021464,x
Barnet,2022-04-05,E01021465,x
Barnet,2022-04-05,E01021472,x
Barnet,2022-04-05,E01021476,x
Barnet,2022-04-05,E01021514,x
Barnet,2022-04-05,E01021539,x
Barnet,2022-04-05,E01021570,x
Barnet,2022-04-05,E01021574,x
Barnet,2022-04-05,E01021579,x
Barnet,2022-04-05,E01021591,x
Barnet,2022-04-05,E01021597,x
Barnet,2022-04-05,E01021629,x
Barnet,2022-04-05,E01021636,x
Barnet,2022-04-05,E01021651,x
Barnet,2022-04-05,E01021662,x
Barnet,2022-04-05,E01021674,x
Barnet,2022-04-05,E01021689,x
Barnet,2022-04-05,E01021736,x
Barnet,2022-04-05,E01021741,x
Barnet,2022-04-05,E01021752,x
Barnet,2022-04-05,E01021757,x
Barnet,2022-04-05,E01021763,x
Barnet,2022-04-05,E01021765,x
Barnet,2022-04-05,E01021767,x
Barnet,2022-04-05,E01021769,x
Barnet,2022-04-05,E01021770,x
